asset_id;contract_address;asset_name;collection_name;Artist;Asset Type;extraMetadata
20;0x3e43944d977dea22511da6d33c0cab666a604515;Token Jukebox Silver Edition (Mix: 10);Async Music Limited Editions;Mighty33;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""DIGITAL"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Mighty33"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x74ec638d8e82ab4e7aacac77ef47a49e735ca7dd"", ""0x8c62dd796e13ad389ad0bfda44bb231d317ef6c6""], ""signatures"": [{""address"": ""0x74eC638D8e82ab4e7aACAC77eF47a49e735Ca7dD"", ""msg"": ""Verifying Limited Editions for Token Jukebox minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xa1169a4128e59be88ba2f3104089801f519cb69e72bbefe4e15fd358104aff2179cfb78ec1d099d7d668e47560889d57ee7a5e53f551d173d4aac32ab76e31991b"", ""version"": ""2""}, {""address"": ""0x8C62dD796e13aD389aD0bfDA44BB231D317Ef6C6"", ""msg"": ""Verifying Limited Editions for Token Jukebox minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x0fc853f53104c8aa081785092f8d8f3638d1f47f1f74ea03caae75eabb16d85610b84ccb14f39b10dc7605e85a7008f7adfeefd5d1aa408ad42249ab08b744281b"", ""version"": ""2""}]}, ""image_original_url"": ""QmcAhCEHd6JvvJCZnfcBGPNPd5xqu4Z4LjFTnpQmmSNFX8"", ""animation_original_url"": ""QmZLjC3nMUGGwRzi2v66U1NjuBE2KwAdtCLc7mtxYL59vm"", ""metadata_original_url"": ""QmQg3QK1adXuPvaR5mvh7SJKyP2he65VXce7dE7Vr5kwZn""}"
21;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0000);Async Music Limited Editions;RAC;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmbUujEjjJrkQCKbhBNsUVRxR9jFeR9HKjFNZALF5xhA5w"", ""animation_original_url"": ""QmR6FdQJV53Nsjeax3qpGun9qkthPSmUKivAWyQyFgCESo"", ""metadata_original_url"": ""QmNQ2QAtq2GUvgXEMyALVTJcermdSLNNciRcNh66Yy4Qy1""}"
22;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0000);Async Music Limited Editions;RAC;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmbwtwKQKoHrS7yyKT7CfvdAHkcXYyvZCZjJZ8HMX2rCP5"", ""animation_original_url"": ""QmR6FdQJV53Nsjeax3qpGun9qkthPSmUKivAWyQyFgCESo"", ""metadata_original_url"": ""QmaY6vDRUfMrxVvcJs48LDNTEes8XVZMqxJ1jYgfD2kSmC""}"
23;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0000);Async Music Limited Editions;RAC;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmNo96ecYij3cUKeUskWCBbvVCX3hSTgnkepWvU65aUdcz"", ""animation_original_url"": ""QmR6FdQJV53Nsjeax3qpGun9qkthPSmUKivAWyQyFgCESo"", ""metadata_original_url"": ""QmWN21Z8i2nCj8Zm7me5qUm2roqx3Fkq8a4KVNFyS3hQVT""}"
24;0x3e43944d977dea22511da6d33c0cab666a604515;Betty's Notebook Silver Edition (Mix: 0010);Async Music Limited Editions;Bryan Brinkman;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""Verdigris Ensemble"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Bryan Brinkman"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x7d213164198040f9b665e2bd803692c2e7988d02"", ""0x1e8e749b2b578e181ca01962e9448006772b24a2""], ""signatures"": [{""address"": ""0x7D213164198040f9B665E2bd803692c2E7988D02"", ""msg"": ""Verifying Limited Editions for Betty's Notebook minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x8fa7057614a6fe3da3747846ad05b0cb494ceee0c7400cabb9d8bcf6024f32612d08671024751f0caa65a19f3c4334423ace91f8bf68d85e8229152c7d59b12000"", ""version"": ""2""}, {""address"": ""0x1e8E749b2B578E181Ca01962e9448006772b24a2"", ""msg"": ""Verifying Limited Editions for Betty's Notebook minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xc3d3c299d28289007b32dfbc7b54633621f1a94035762b9aaa86b19b1792bc6948abaed880a5db13ae8bd5f378b8bf754639a9b81604b79b908303b4b245195b1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmPzyKsMkbtn91C1EnYavztzWirwgPsnKknCmPhy1sTW8T"", ""animation_original_url"": ""QmbRSBXezW65XEgTNX5Z3v9GH53QjcBY9pozuZR3G8pG7y"", ""metadata_original_url"": ""QmaRGhSrvqJkTxLMGN3oLvg4pnq6646Q17BaMU6htPSTd7""}"
25;0x3e43944d977dea22511da6d33c0cab666a604515;Token Jukebox Silver Edition (Mix: 10);Async Music Limited Editions;Mighty33;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""DIGITAL"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Mighty33"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x74ec638d8e82ab4e7aacac77ef47a49e735ca7dd"", ""0x8c62dd796e13ad389ad0bfda44bb231d317ef6c6""], ""signatures"": [{""address"": ""0x74eC638D8e82ab4e7aACAC77eF47a49e735Ca7dD"", ""msg"": ""Verifying Limited Editions for Token Jukebox minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xa1169a4128e59be88ba2f3104089801f519cb69e72bbefe4e15fd358104aff2179cfb78ec1d099d7d668e47560889d57ee7a5e53f551d173d4aac32ab76e31991b"", ""version"": ""2""}, {""address"": ""0x8C62dD796e13aD389aD0bfDA44BB231D317Ef6C6"", ""msg"": ""Verifying Limited Editions for Token Jukebox minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x0fc853f53104c8aa081785092f8d8f3638d1f47f1f74ea03caae75eabb16d85610b84ccb14f39b10dc7605e85a7008f7adfeefd5d1aa408ad42249ab08b744281b"", ""version"": ""2""}]}, ""image_original_url"": ""QmVRsJmo2LWfy2UqxARmM3TwQv6yNMmmkc74gDPoFYiNTK"", ""animation_original_url"": ""QmZLjC3nMUGGwRzi2v66U1NjuBE2KwAdtCLc7mtxYL59vm"", ""metadata_original_url"": ""QmXMNaoZ6pkzjYBnoshtqvAcat99YLfBLC4nDUpQv4UJ2B""}"
26;0x3e43944d977dea22511da6d33c0cab666a604515;Token Jukebox Silver Edition (Mix: 10);Async Music Limited Editions;Mighty33;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""DIGITAL"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Mighty33"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x74ec638d8e82ab4e7aacac77ef47a49e735ca7dd"", ""0x8c62dd796e13ad389ad0bfda44bb231d317ef6c6""], ""signatures"": [{""address"": ""0x74eC638D8e82ab4e7aACAC77eF47a49e735Ca7dD"", ""msg"": ""Verifying Limited Editions for Token Jukebox minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xa1169a4128e59be88ba2f3104089801f519cb69e72bbefe4e15fd358104aff2179cfb78ec1d099d7d668e47560889d57ee7a5e53f551d173d4aac32ab76e31991b"", ""version"": ""2""}, {""address"": ""0x8C62dD796e13aD389aD0bfDA44BB231D317Ef6C6"", ""msg"": ""Verifying Limited Editions for Token Jukebox minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x0fc853f53104c8aa081785092f8d8f3638d1f47f1f74ea03caae75eabb16d85610b84ccb14f39b10dc7605e85a7008f7adfeefd5d1aa408ad42249ab08b744281b"", ""version"": ""2""}]}, ""image_original_url"": ""QmaBScQ9pu58tvuCivckT1kf91NZtUGKed3xvvMWyGzSRf"", ""animation_original_url"": ""QmZLjC3nMUGGwRzi2v66U1NjuBE2KwAdtCLc7mtxYL59vm"", ""metadata_original_url"": ""QmXx7kXFCFUFrt6YLsiYiLg62QzF4F1o4yTRCm1MRmUC8F""}"
27;0x3e43944d977dea22511da6d33c0cab666a604515;LEAVING  Silver Edition (Mix: 012003);Async Music Limited Editions;HMLTD;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""HMLTD"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x13591d9f20bfeccc5255e3e3fcdbd9b684f82011""], ""signatures"": [{""address"": ""0x13591d9f20Bfeccc5255E3E3FcDBd9B684f82011"", ""msg"": ""Verifying Limited Editions for LEAVING minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x8ae6ad5879a74060a3ddf934757f4f079a6ca7c8008af5cf2ce2dcdbe0afe9fd61401a2b23203da5960ff0c3232bbe0261529ae69e5912bed95f286dbb2682591b"", ""version"": ""2""}]}, ""image_original_url"": ""QmREJg6S5i1E2r2un7fWu9p4ZyBMjGAHAueKftugXpK6W9"", ""animation_original_url"": ""QmNhTvpWHDHvAuxQLBzPC1TzrDveiVGogFAzZrRcg4WfQ7"", ""metadata_original_url"": ""QmPkqT2r3BaPv3JjwLJJWCeRP8vuKzFTrKX3jJ23BsuWrQ""}"
28;0x3e43944d977dea22511da6d33c0cab666a604515;Betty's Notebook Silver Edition (Mix: 0010);Async Music Limited Editions;Bryan Brinkman;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""Verdigris Ensemble"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Bryan Brinkman"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x7d213164198040f9b665e2bd803692c2e7988d02"", ""0x1e8e749b2b578e181ca01962e9448006772b24a2""], ""signatures"": [{""address"": ""0x7D213164198040f9B665E2bd803692c2E7988D02"", ""msg"": ""Verifying Limited Editions for Betty's Notebook minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x8fa7057614a6fe3da3747846ad05b0cb494ceee0c7400cabb9d8bcf6024f32612d08671024751f0caa65a19f3c4334423ace91f8bf68d85e8229152c7d59b12000"", ""version"": ""2""}, {""address"": ""0x1e8E749b2B578E181Ca01962e9448006772b24a2"", ""msg"": ""Verifying Limited Editions for Betty's Notebook minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xc3d3c299d28289007b32dfbc7b54633621f1a94035762b9aaa86b19b1792bc6948abaed880a5db13ae8bd5f378b8bf754639a9b81604b79b908303b4b245195b1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmRGifYCw4pNCkrJDqQqCv4GvadMixoF1ncFSwKsCkC3fs"", ""animation_original_url"": ""QmbRSBXezW65XEgTNX5Z3v9GH53QjcBY9pozuZR3G8pG7y"", ""metadata_original_url"": ""QmYSsHsNSQZR1t4SHcTeficXG6X2ck6JxVTSzMRJF5LohH""}"
29;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0000);Async Music Limited Editions;RAC;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmPTTyTYNi7achQQgNLRFRjLi6MbGaqD9QdtTJkEy73GcR"", ""animation_original_url"": ""QmR6FdQJV53Nsjeax3qpGun9qkthPSmUKivAWyQyFgCESo"", ""metadata_original_url"": ""QmeJXy4NJELcProB7sP579578q3xCY9ZHp3z3G2hZqPaa4""}"
30;0x3e43944d977dea22511da6d33c0cab666a604515;LEAVING  Silver Edition (Mix: 012003);Async Music Limited Editions;HMLTD;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""HMLTD"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x13591d9f20bfeccc5255e3e3fcdbd9b684f82011""], ""signatures"": [{""address"": ""0x13591d9f20Bfeccc5255E3E3FcDBd9B684f82011"", ""msg"": ""Verifying Limited Editions for LEAVING minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x8ae6ad5879a74060a3ddf934757f4f079a6ca7c8008af5cf2ce2dcdbe0afe9fd61401a2b23203da5960ff0c3232bbe0261529ae69e5912bed95f286dbb2682591b"", ""version"": ""2""}]}, ""image_original_url"": ""QmVYmvDSddAKq9HCmd1w4JSp2o8J3aazFxoiXxq2Y7XyNg"", ""animation_original_url"": ""QmNhTvpWHDHvAuxQLBzPC1TzrDveiVGogFAzZrRcg4WfQ7"", ""metadata_original_url"": ""QmPN8PuT4AiohWtpuLU2P5JBV6LqsMeNbBobJrEDCSqgLG""}"
31;0x3e43944d977dea22511da6d33c0cab666a604515;LEAVING  Silver Edition (Mix: 012003);Async Music Limited Editions;HMLTD;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""HMLTD"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x13591d9f20bfeccc5255e3e3fcdbd9b684f82011""], ""signatures"": [{""address"": ""0x13591d9f20Bfeccc5255E3E3FcDBd9B684f82011"", ""msg"": ""Verifying Limited Editions for LEAVING minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x8ae6ad5879a74060a3ddf934757f4f079a6ca7c8008af5cf2ce2dcdbe0afe9fd61401a2b23203da5960ff0c3232bbe0261529ae69e5912bed95f286dbb2682591b"", ""version"": ""2""}]}, ""image_original_url"": ""QmUXG4T2eeo52hid4obcV5ZTXWFKT79pDdjVKmviVCBtxS"", ""animation_original_url"": ""QmNhTvpWHDHvAuxQLBzPC1TzrDveiVGogFAzZrRcg4WfQ7"", ""metadata_original_url"": ""QmWKMaM1NbLHHimwzPi85sb4DBiF6XQ7mysW8DBDi4xy1Q""}"
32;0x3e43944d977dea22511da6d33c0cab666a604515;Betty's Notebook Silver Edition (Mix: 0010);Async Music Limited Editions;Bryan Brinkman;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""Verdigris Ensemble"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Bryan Brinkman"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x7d213164198040f9b665e2bd803692c2e7988d02"", ""0x1e8e749b2b578e181ca01962e9448006772b24a2""], ""signatures"": [{""address"": ""0x7D213164198040f9B665E2bd803692c2E7988D02"", ""msg"": ""Verifying Limited Editions for Betty's Notebook minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x8fa7057614a6fe3da3747846ad05b0cb494ceee0c7400cabb9d8bcf6024f32612d08671024751f0caa65a19f3c4334423ace91f8bf68d85e8229152c7d59b12000"", ""version"": ""2""}, {""address"": ""0x1e8E749b2B578E181Ca01962e9448006772b24a2"", ""msg"": ""Verifying Limited Editions for Betty's Notebook minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515"", ""sig"": ""0xc3d3c299d28289007b32dfbc7b54633621f1a94035762b9aaa86b19b1792bc6948abaed880a5db13ae8bd5f378b8bf754639a9b81604b79b908303b4b245195b1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmXG9DVLt136yzR25vnWHshjhNBPqFFktwEvB1bjm3LQQQ"", ""animation_original_url"": ""QmbRSBXezW65XEgTNX5Z3v9GH53QjcBY9pozuZR3G8pG7y"", ""metadata_original_url"": ""QmQhEtxCxRAGuSmwKnD15dadagFJCpn2jqu68SPtYhNizb""}"
33;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0000);Async Music Limited Editions;RAC;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmPMUGZJSew4ZgKJgpr3poVvGRLjEKWCXJ6DWVjJEss6cp"", ""animation_original_url"": ""QmR6FdQJV53Nsjeax3qpGun9qkthPSmUKivAWyQyFgCESo"", ""metadata_original_url"": ""QmXdQcTDiuZuLc7PgthWZJCMg2t6DALyszhuwjb5n2tKfF""}"
34;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0000);Async Music Limited Editions;RAC;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmPk54CwSK6j4vsEjAmEGeTVucvFxWrocm8PXikj6D5a2s"", ""animation_original_url"": ""QmR6FdQJV53Nsjeax3qpGun9qkthPSmUKivAWyQyFgCESo"", ""metadata_original_url"": ""QmWCR4DStYjuEey9AuPL2L6SRccafrFSGTy8LKmCsdJaC8""}"
35;0x3e43944d977dea22511da6d33c0cab666a604515;Token Jukebox Silver Edition (Mix: 10);Async Music Limited Editions;Mighty33;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""DIGITAL"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Mighty33"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x74ec638d8e82ab4e7aacac77ef47a49e735ca7dd"", ""0x8c62dd796e13ad389ad0bfda44bb231d317ef6c6""], ""signatures"": [{""address"": ""0x74eC638D8e82ab4e7aACAC77eF47a49e735Ca7dD"", ""msg"": ""Verifying Limited Editions for Token Jukebox minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xa1169a4128e59be88ba2f3104089801f519cb69e72bbefe4e15fd358104aff2179cfb78ec1d099d7d668e47560889d57ee7a5e53f551d173d4aac32ab76e31991b"", ""version"": ""2""}, {""address"": ""0x8C62dD796e13aD389aD0bfDA44BB231D317Ef6C6"", ""msg"": ""Verifying Limited Editions for Token Jukebox minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x0fc853f53104c8aa081785092f8d8f3638d1f47f1f74ea03caae75eabb16d85610b84ccb14f39b10dc7605e85a7008f7adfeefd5d1aa408ad42249ab08b744281b"", ""version"": ""2""}]}, ""image_original_url"": ""QmXzau1c9PTY2qaF6Kn1D6aRR4yPaRnQ6QAcUhWzm6zFkN"", ""animation_original_url"": ""QmZLjC3nMUGGwRzi2v66U1NjuBE2KwAdtCLc7mtxYL59vm"", ""metadata_original_url"": ""QmWZ5j5D2vuK48HypJ4emvn9Wfv4vbaAZzEFER8dhUWj4M""}"
36;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0000);Async Music Limited Editions;RAC;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""Qmf2VXAJWpQJtQmyp73TKn8UtfebKm1hrDbLEUW1VkUt7s"", ""animation_original_url"": ""QmR6FdQJV53Nsjeax3qpGun9qkthPSmUKivAWyQyFgCESo"", ""metadata_original_url"": ""QmS5Sa3EjzwGRnec9XEK7KDMmkU1XhApf3YqeW4PfGioap""}"
37;0x3e43944d977dea22511da6d33c0cab666a604515;LEAVING  Silver Edition (Mix: 012003);Async Music Limited Editions;HMLTD;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""HMLTD"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x13591d9f20bfeccc5255e3e3fcdbd9b684f82011""], ""signatures"": [{""address"": ""0x13591d9f20Bfeccc5255E3E3FcDBd9B684f82011"", ""msg"": ""Verifying Limited Editions for LEAVING minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x8ae6ad5879a74060a3ddf934757f4f079a6ca7c8008af5cf2ce2dcdbe0afe9fd61401a2b23203da5960ff0c3232bbe0261529ae69e5912bed95f286dbb2682591b"", ""version"": ""2""}]}, ""image_original_url"": ""QmWiNufTdfyAWc3NNDikSdTvkeDokYW6DXnvQsv9Wiq9ep"", ""animation_original_url"": ""QmNhTvpWHDHvAuxQLBzPC1TzrDveiVGogFAzZrRcg4WfQ7"", ""metadata_original_url"": ""QmQyYMdGRYGvPncX1TQbtyBQtREyy8yMhEL5jp9j5dph3B""}"
38;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0000);Async Music Limited Editions;RAC;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmburMwudvQkqQaAW4VyaYvwu2EM7Ly76smnRy15eq8NiQ"", ""animation_original_url"": ""QmR6FdQJV53Nsjeax3qpGun9qkthPSmUKivAWyQyFgCESo"", ""metadata_original_url"": ""QmZaz7UAuHaEEZUG5hhm5eTykqA5pVsaxYHsYAUEAmPXoU""}"
39;0x3e43944d977dea22511da6d33c0cab666a604515;Token Jukebox Silver Edition (Mix: 10);Async Music Limited Editions;Mighty33;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""DIGITAL"", ""display_type"": null}, {""trait_type"": ""Artist"", ""value"": ""Mighty33"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x74ec638d8e82ab4e7aacac77ef47a49e735ca7dd"", ""0x8c62dd796e13ad389ad0bfda44bb231d317ef6c6""], ""signatures"": [{""address"": ""0x74eC638D8e82ab4e7aACAC77eF47a49e735Ca7dD"", ""msg"": ""Verifying Limited Editions for Token Jukebox minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0xa1169a4128e59be88ba2f3104089801f519cb69e72bbefe4e15fd358104aff2179cfb78ec1d099d7d668e47560889d57ee7a5e53f551d173d4aac32ab76e31991b"", ""version"": ""2""}, {""address"": ""0x8C62dD796e13aD389aD0bfDA44BB231D317Ef6C6"", ""msg"": ""Verifying Limited Editions for Token Jukebox minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x0fc853f53104c8aa081785092f8d8f3638d1f47f1f74ea03caae75eabb16d85610b84ccb14f39b10dc7605e85a7008f7adfeefd5d1aa408ad42249ab08b744281b"", ""version"": ""2""}]}, ""image_original_url"": ""Qmbe3aquKB4HPfe1DgJ339CBjULUhg6onpkV2Vs2CSRRiT"", ""animation_original_url"": ""QmZLjC3nMUGGwRzi2v66U1NjuBE2KwAdtCLc7mtxYL59vm"", ""metadata_original_url"": ""Qma3fpp6WCgsovGkDDqUfpB7qysqnnYnqiR846QWhfgAb9""}"
40;0x3e43944d977dea22511da6d33c0cab666a604515;Circular Silver Edition (Mix: 0000);Async Music Limited Editions;RAC;;"{""attributes"": [{""trait_type"": ""Artist"", ""value"": ""RAC"", ""display_type"": null}], ""async-attributes"": {""artists"": [""0x1a4b0923b0f150b5fa8cdfb2138d0d78b1ec85fc""], ""signatures"": [{""address"": ""0x1A4b0923B0F150b5Fa8CdFb2138D0D78b1EC85fC"", ""msg"": ""Verifying Limited Editions for Circular minted by Async Art on contract 0x3e43944d977dea22511da6d33c0cab666a604515."", ""sig"": ""0x836546959574deec1f1fa4e675431b53d1d9a32c6957a09a9012178e5a470dad100ff003bb3eccd1384684612dfdffac3a72c890c6d62cf513dd6e92dcf67dbe1b"", ""version"": ""2""}]}, ""image_original_url"": ""QmWx6S4LatE4G78MzWGrBscVqAGHMk9ZaLUVgkYPGKfzSv"", ""animation_original_url"": ""QmR6FdQJV53Nsjeax3qpGun9qkthPSmUKivAWyQyFgCESo"", ""metadata_original_url"": ""QmTMoZQLsfrQrMdPPUepxgytk4TPDqFNA76LyBBFtqwBGs""}"
